year,province,cohort_type,actual_intake,optimal_intake,aci_value,niv_per_unit,scenario
2020,YT,in_canada_transition,90,0,,237641.37,aci_fiscal_heavy
2020,YT,low_quality_student,25,0,,-211205.93,aci_fiscal_heavy
2020,YT,low_wage_worker,65,0,,-180555.42,aci_fiscal_heavy
2020,YT,refugee,0,1197,0.5,-439889.84,aci_fiscal_heavy
2021,AB,family_class,10920,81130,0.4327,-133783.0,aci_fiscal_heavy
2021,AB,francophone_pr,0,2158,0.5,444285.46,aci_fiscal_heavy
2021,AB,high_quality_student,18095,356800,0.4327,99711.36,aci_fiscal_heavy
2021,AB,high_wage_worker,23510,339320,0.4327,412526.93,aci_fiscal_heavy
2021,AB,in_canada_transition,18875,213720,0.4327,237641.37,aci_fiscal_heavy
2021,AB,low_quality_student,6325,102675,0.4327,-211205.93,aci_fiscal_heavy
2021,AB,low_wage_worker,9625,138305,0.4327,-180555.42,aci_fiscal_heavy
2021,AB,refugee,8090,38446,0.4327,-439889.84,aci_fiscal_heavy
2021,BC,family_class,14275,0,0.4319,-133783.0,aci_fiscal_heavy
2021,BC,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,BC,high_quality_student,67120,0,0.4319,99711.36,aci_fiscal_heavy
2021,BC,high_wage_worker,62425,0,0.4319,412526.93,aci_fiscal_heavy
2021,BC,in_canada_transition,46740,0,0.4319,237641.37,aci_fiscal_heavy
2021,BC,low_quality_student,30635,0,0.4319,-211205.93,aci_fiscal_heavy
2021,BC,low_wage_worker,30030,0,0.4319,-180555.42,aci_fiscal_heavy
2021,BC,refugee,5830,2746,0.4319,-439889.84,aci_fiscal_heavy
2021,MB,family_class,2330,0,0.4224,-133783.0,aci_fiscal_heavy
2021,MB,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,MB,high_quality_student,9915,0,0.4224,99711.36,aci_fiscal_heavy
2021,MB,high_wage_worker,11405,0,0.4224,412526.93,aci_fiscal_heavy
2021,MB,in_canada_transition,12610,0,0.4224,237641.37,aci_fiscal_heavy
2021,MB,low_quality_student,3430,0,0.4224,-211205.93,aci_fiscal_heavy
2021,MB,low_wage_worker,3220,0,0.4224,-180555.42,aci_fiscal_heavy
2021,MB,refugee,1400,2746,0.4224,-439889.84,aci_fiscal_heavy
2021,NB,family_class,365,0,0.292,-133783.0,aci_fiscal_heavy
2021,NB,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,NB,high_quality_student,4390,0,0.292,99711.36,aci_fiscal_heavy
2021,NB,high_wage_worker,4185,0,0.292,412526.93,aci_fiscal_heavy
2021,NB,in_canada_transition,4465,0,0.292,237641.37,aci_fiscal_heavy
2021,NB,low_quality_student,1675,0,0.292,-211205.93,aci_fiscal_heavy
2021,NB,low_wage_worker,3225,0,0.292,-180555.42,aci_fiscal_heavy
2021,NB,refugee,360,2746,0.292,-439889.84,aci_fiscal_heavy
2021,NL,family_class,145,0,0.3094,-133783.0,aci_fiscal_heavy
2021,NL,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,NL,high_quality_student,2795,0,0.3094,99711.36,aci_fiscal_heavy
2021,NL,high_wage_worker,1645,0,0.3094,412526.93,aci_fiscal_heavy
2021,NL,in_canada_transition,1300,0,0.3094,237641.37,aci_fiscal_heavy
2021,NL,low_quality_student,575,0,0.3094,-211205.93,aci_fiscal_heavy
2021,NL,low_wage_worker,685,0,0.3094,-180555.42,aci_fiscal_heavy
2021,NL,refugee,510,2746,0.3094,-439889.84,aci_fiscal_heavy
2021,NS,family_class,695,0,0.3335,-133783.0,aci_fiscal_heavy
2021,NS,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,NS,high_quality_student,7940,0,0.3335,99711.36,aci_fiscal_heavy
2021,NS,high_wage_worker,7015,0,0.3335,412526.93,aci_fiscal_heavy
2021,NS,in_canada_transition,7540,0,0.3335,237641.37,aci_fiscal_heavy
2021,NS,low_quality_student,2290,0,0.3335,-211205.93,aci_fiscal_heavy
2021,NS,low_wage_worker,3355,0,0.3335,-180555.42,aci_fiscal_heavy
2021,NS,refugee,795,2746,0.3335,-439889.84,aci_fiscal_heavy
2021,NT,family_class,55,0,,-133783.0,aci_fiscal_heavy
2021,NT,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2021,NT,high_wage_worker,55,0,,412526.93,aci_fiscal_heavy
2021,NT,in_canada_transition,180,0,,237641.37,aci_fiscal_heavy
2021,NT,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2021,NT,low_wage_worker,10,0,,-180555.42,aci_fiscal_heavy
2021,NT,refugee,5,2746,,-439889.84,aci_fiscal_heavy
2021,NU,family_class,0,0,0.5,-133783.0,aci_fiscal_heavy
2021,NU,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,NU,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2021,NU,high_wage_worker,0,0,0.5,412526.93,aci_fiscal_heavy
2021,NU,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2021,NU,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2021,NU,low_wage_worker,25,0,,-180555.42,aci_fiscal_heavy
2021,NU,refugee,0,2746,0.5,-439889.84,aci_fiscal_heavy
2021,ON,family_class,36680,0,0.3744,-133783.0,aci_fiscal_heavy
2021,ON,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,ON,high_quality_student,186605,0,0.3744,99711.36,aci_fiscal_heavy
2021,ON,high_wage_worker,140275,0,0.3744,412526.93,aci_fiscal_heavy
2021,ON,in_canada_transition,111020,0,0.3744,237641.37,aci_fiscal_heavy
2021,ON,low_quality_student,42430,0,0.3744,-211205.93,aci_fiscal_heavy
2021,ON,low_wage_worker,49630,0,0.3744,-180555.42,aci_fiscal_heavy
2021,ON,refugee,43805,2746,0.3744,-439889.84,aci_fiscal_heavy
2021,PE,family_class,110,0,,-133783.0,aci_fiscal_heavy
2021,PE,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,PE,high_quality_student,1240,0,,99711.36,aci_fiscal_heavy
2021,PE,high_wage_worker,1900,0,,412526.93,aci_fiscal_heavy
2021,PE,in_canada_transition,2390,0,,237641.37,aci_fiscal_heavy
2021,PE,low_quality_student,690,0,,-211205.93,aci_fiscal_heavy
2021,PE,low_wage_worker,1635,0,,-180555.42,aci_fiscal_heavy
2021,PE,refugee,50,2746,,-439889.84,aci_fiscal_heavy
2021,QC,family_class,13870,0,0.4266,-133783.0,aci_fiscal_heavy
2021,QC,francophone_pr,4008,154,0.4266,444285.46,aci_fiscal_heavy
2021,QC,high_quality_student,53625,0,0.4266,99711.36,aci_fiscal_heavy
2021,QC,high_wage_worker,80170,0,0.4266,412526.93,aci_fiscal_heavy
2021,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2021,QC,low_quality_student,12900,0,0.4266,-211205.93,aci_fiscal_heavy
2021,QC,low_wage_worker,35220,0,0.4266,-180555.42,aci_fiscal_heavy
2021,QC,refugee,9540,2746,0.4266,-439889.84,aci_fiscal_heavy
2021,SK,family_class,1645,0,0.4723,-133783.0,aci_fiscal_heavy
2021,SK,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,SK,high_quality_student,4965,0,0.4723,99711.36,aci_fiscal_heavy
2021,SK,high_wage_worker,6255,0,0.4723,412526.93,aci_fiscal_heavy
2021,SK,in_canada_transition,8115,0,0.4723,237641.37,aci_fiscal_heavy
2021,SK,low_quality_student,1650,0,0.4723,-211205.93,aci_fiscal_heavy
2021,SK,low_wage_worker,1520,0,0.4723,-180555.42,aci_fiscal_heavy
2021,SK,refugee,1010,2746,0.4723,-439889.84,aci_fiscal_heavy
2021,YT,family_class,40,0,,-133783.0,aci_fiscal_heavy
2021,YT,francophone_pr,0,154,0.5,444285.46,aci_fiscal_heavy
2021,YT,high_quality_student,110,0,,99711.36,aci_fiscal_heavy
2021,YT,high_wage_worker,480,0,,412526.93,aci_fiscal_heavy
2021,YT,in_canada_transition,485,0,,237641.37,aci_fiscal_heavy
2021,YT,low_quality_student,75,0,,-211205.93,aci_fiscal_heavy
2021,YT,low_wage_worker,125,0,,-180555.42,aci_fiscal_heavy
2021,YT,refugee,5,2746,,-439889.84,aci_fiscal_heavy
2022,AB,family_class,14110,97095,0.416,-133783.0,aci_fiscal_heavy
2022,AB,francophone_pr,0,2792,0.5,444285.46,aci_fiscal_heavy
2022,AB,high_quality_student,20475,437715,0.416,99711.36,aci_fiscal_heavy
2022,AB,high_wage_worker,29615,435510,0.416,412526.93,aci_fiscal_heavy
2022,AB,in_canada_transition,16835,162085,0.416,237641.37,aci_fiscal_heavy
2022,AB,low_quality_student,8970,126355,0.416,-211205.93,aci_fiscal_heavy
2022,AB,low_wage_worker,28655,242145,0.416,-180555.42,aci_fiscal_heavy
2022,AB,refugee,13435,45390,0.416,-439889.84,aci_fiscal_heavy
2022,BC,family_class,16480,0,0.5233,-133783.0,aci_fiscal_heavy
2022,BC,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,BC,high_quality_student,80050,0,0.5233,99711.36,aci_fiscal_heavy
2022,BC,high_wage_worker,77875,0,0.5233,412526.93,aci_fiscal_heavy
2022,BC,in_canada_transition,29030,0,0.5233,237641.37,aci_fiscal_heavy
2022,BC,low_quality_student,34290,0,0.5233,-211205.93,aci_fiscal_heavy
2022,BC,low_wage_worker,48120,0,0.5233,-180555.42,aci_fiscal_heavy
2022,BC,refugee,7905,3242,0.5233,-439889.84,aci_fiscal_heavy
2022,MB,family_class,2785,0,0.4792,-133783.0,aci_fiscal_heavy
2022,MB,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,MB,high_quality_student,11210,0,0.4792,99711.36,aci_fiscal_heavy
2022,MB,high_wage_worker,11355,0,0.4792,412526.93,aci_fiscal_heavy
2022,MB,in_canada_transition,15980,0,0.4792,237641.37,aci_fiscal_heavy
2022,MB,low_quality_student,4345,0,0.4792,-211205.93,aci_fiscal_heavy
2022,MB,low_wage_worker,11350,0,0.4792,-180555.42,aci_fiscal_heavy
2022,MB,refugee,2235,3242,0.4792,-439889.84,aci_fiscal_heavy
2022,NB,family_class,480,0,0.3234,-133783.0,aci_fiscal_heavy
2022,NB,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,NB,high_quality_student,5635,0,0.3234,99711.36,aci_fiscal_heavy
2022,NB,high_wage_worker,4975,0,0.3234,412526.93,aci_fiscal_heavy
2022,NB,in_canada_transition,8015,0,0.3234,237641.37,aci_fiscal_heavy
2022,NB,low_quality_student,2215,0,0.3234,-211205.93,aci_fiscal_heavy
2022,NB,low_wage_worker,5705,0,0.3234,-180555.42,aci_fiscal_heavy
2022,NB,refugee,1280,3242,0.3234,-439889.84,aci_fiscal_heavy
2022,NL,family_class,180,0,0.3101,-133783.0,aci_fiscal_heavy
2022,NL,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,NL,high_quality_student,3100,0,0.3101,99711.36,aci_fiscal_heavy
2022,NL,high_wage_worker,2130,0,0.3101,412526.93,aci_fiscal_heavy
2022,NL,in_canada_transition,2305,0,0.3101,237641.37,aci_fiscal_heavy
2022,NL,low_quality_student,885,0,0.3101,-211205.93,aci_fiscal_heavy
2022,NL,low_wage_worker,2495,0,0.3101,-180555.42,aci_fiscal_heavy
2022,NL,refugee,875,3242,0.3101,-439889.84,aci_fiscal_heavy
2022,NS,family_class,1035,0,0.3354,-133783.0,aci_fiscal_heavy
2022,NS,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,NS,high_quality_student,9915,0,0.3354,99711.36,aci_fiscal_heavy
2022,NS,high_wage_worker,8185,0,0.3354,412526.93,aci_fiscal_heavy
2022,NS,in_canada_transition,9895,0,0.3354,237641.37,aci_fiscal_heavy
2022,NS,low_quality_student,3565,0,0.3354,-211205.93,aci_fiscal_heavy
2022,NS,low_wage_worker,5645,0,0.3354,-180555.42,aci_fiscal_heavy
2022,NS,refugee,1390,3242,0.3354,-439889.84,aci_fiscal_heavy
2022,NT,family_class,30,0,,-133783.0,aci_fiscal_heavy
2022,NT,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2022,NT,high_wage_worker,50,0,,412526.93,aci_fiscal_heavy
2022,NT,in_canada_transition,110,0,,237641.37,aci_fiscal_heavy
2022,NT,low_quality_student,10,0,,-211205.93,aci_fiscal_heavy
2022,NT,low_wage_worker,60,0,,-180555.42,aci_fiscal_heavy
2022,NT,refugee,0,3242,0.5,-439889.84,aci_fiscal_heavy
2022,NU,family_class,0,0,0.5,-133783.0,aci_fiscal_heavy
2022,NU,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,NU,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2022,NU,high_wage_worker,10,0,,412526.93,aci_fiscal_heavy
2022,NU,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2022,NU,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2022,NU,low_wage_worker,10,0,,-180555.42,aci_fiscal_heavy
2022,NU,refugee,0,3242,0.5,-439889.84,aci_fiscal_heavy
2022,ON,family_class,46735,0,0.4266,-133783.0,aci_fiscal_heavy
2022,ON,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,ON,high_quality_student,247135,0,0.4266,99711.36,aci_fiscal_heavy
2022,ON,high_wage_worker,187325,0,0.4266,412526.93,aci_fiscal_heavy
2022,ON,in_canada_transition,60190,0,0.4266,237641.37,aci_fiscal_heavy
2022,ON,low_quality_student,55035,0,0.4266,-211205.93,aci_fiscal_heavy
2022,ON,low_wage_worker,86490,0,0.4266,-180555.42,aci_fiscal_heavy
2022,ON,refugee,44890,3242,0.4266,-439889.84,aci_fiscal_heavy
2022,PE,family_class,135,0,,-133783.0,aci_fiscal_heavy
2022,PE,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,PE,high_quality_student,1630,0,,99711.36,aci_fiscal_heavy
2022,PE,high_wage_worker,2350,0,,412526.93,aci_fiscal_heavy
2022,PE,in_canada_transition,2360,0,,237641.37,aci_fiscal_heavy
2022,PE,low_quality_student,840,0,,-211205.93,aci_fiscal_heavy
2022,PE,low_wage_worker,1705,0,,-180555.42,aci_fiscal_heavy
2022,PE,refugee,70,3242,,-439889.84,aci_fiscal_heavy
2022,QC,family_class,12910,0,0.4712,-133783.0,aci_fiscal_heavy
2022,QC,francophone_pr,5186,199,0.4712,444285.46,aci_fiscal_heavy
2022,QC,high_quality_student,52205,0,0.4712,99711.36,aci_fiscal_heavy
2022,QC,high_wage_worker,103740,0,0.4712,412526.93,aci_fiscal_heavy
2022,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2022,QC,low_quality_student,13695,0,0.4712,-211205.93,aci_fiscal_heavy
2022,QC,low_wage_worker,47740,0,0.4712,-180555.42,aci_fiscal_heavy
2022,QC,refugee,10245,3242,0.4712,-439889.84,aci_fiscal_heavy
2022,SK,family_class,2155,0,0.4859,-133783.0,aci_fiscal_heavy
2022,SK,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,SK,high_quality_student,6295,0,0.4859,99711.36,aci_fiscal_heavy
2022,SK,high_wage_worker,7360,0,0.4859,412526.93,aci_fiscal_heavy
2022,SK,in_canada_transition,17050,0,0.4859,237641.37,aci_fiscal_heavy
2022,SK,low_quality_student,2415,0,0.4859,-211205.93,aci_fiscal_heavy
2022,SK,low_wage_worker,4050,0,0.4859,-180555.42,aci_fiscal_heavy
2022,SK,refugee,1965,3242,0.4859,-439889.84,aci_fiscal_heavy
2022,YT,family_class,60,0,,-133783.0,aci_fiscal_heavy
2022,YT,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2022,YT,high_quality_student,65,0,,99711.36,aci_fiscal_heavy
2022,YT,high_wage_worker,540,0,,412526.93,aci_fiscal_heavy
2022,YT,in_canada_transition,315,0,,237641.37,aci_fiscal_heavy
2022,YT,low_quality_student,90,0,,-211205.93,aci_fiscal_heavy
2022,YT,low_wage_worker,120,0,,-180555.42,aci_fiscal_heavy
2022,YT,refugee,5,3242,,-439889.84,aci_fiscal_heavy
2023,AB,family_class,17030,109490,0.3942,-133783.0,aci_fiscal_heavy
2023,AB,francophone_pr,0,2889,0.5,444285.46,aci_fiscal_heavy
2023,AB,high_quality_student,28985,534735,0.3942,99711.36,aci_fiscal_heavy
2023,AB,high_wage_worker,47030,614700,0.3942,412526.93,aci_fiscal_heavy
2023,AB,in_canada_transition,20445,193200,0.3942,237641.37,aci_fiscal_heavy
2023,AB,low_quality_student,14205,161800,0.3942,-211205.93,aci_fiscal_heavy
2023,AB,low_wage_worker,49685,376190,0.3942,-180555.42,aci_fiscal_heavy
2023,AB,refugee,15480,47972,0.3942,-439889.84,aci_fiscal_heavy
2023,BC,family_class,18080,0,0.4679,-133783.0,aci_fiscal_heavy
2023,BC,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,BC,high_quality_student,93895,0,0.4679,99711.36,aci_fiscal_heavy
2023,BC,high_wage_worker,104555,0,0.4679,412526.93,aci_fiscal_heavy
2023,BC,in_canada_transition,35725,0,0.4679,237641.37,aci_fiscal_heavy
2023,BC,low_quality_student,36875,0,0.4679,-211205.93,aci_fiscal_heavy
2023,BC,low_wage_worker,71565,0,0.4679,-180555.42,aci_fiscal_heavy
2023,BC,refugee,10050,3427,0.4679,-439889.84,aci_fiscal_heavy
2023,MB,family_class,3425,0,0.4124,-133783.0,aci_fiscal_heavy
2023,MB,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,MB,high_quality_student,14185,0,0.4124,99711.36,aci_fiscal_heavy
2023,MB,high_wage_worker,17880,0,0.4124,412526.93,aci_fiscal_heavy
2023,MB,in_canada_transition,17640,0,0.4124,237641.37,aci_fiscal_heavy
2023,MB,low_quality_student,5870,0,0.4124,-211205.93,aci_fiscal_heavy
2023,MB,low_wage_worker,17435,0,0.4124,-180555.42,aci_fiscal_heavy
2023,MB,refugee,3200,3427,0.4124,-439889.84,aci_fiscal_heavy
2023,NB,family_class,585,0,0.3313,-133783.0,aci_fiscal_heavy
2023,NB,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,NB,high_quality_student,7910,0,0.3313,99711.36,aci_fiscal_heavy
2023,NB,high_wage_worker,9965,0,0.3313,412526.93,aci_fiscal_heavy
2023,NB,in_canada_transition,8855,0,0.3313,237641.37,aci_fiscal_heavy
2023,NB,low_quality_student,3285,0,0.3313,-211205.93,aci_fiscal_heavy
2023,NB,low_wage_worker,7175,0,0.3313,-180555.42,aci_fiscal_heavy
2023,NB,refugee,1305,3427,0.3313,-439889.84,aci_fiscal_heavy
2023,NL,family_class,250,0,0.2551,-133783.0,aci_fiscal_heavy
2023,NL,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,NL,high_quality_student,3295,0,0.2551,99711.36,aci_fiscal_heavy
2023,NL,high_wage_worker,3145,0,0.2551,412526.93,aci_fiscal_heavy
2023,NL,in_canada_transition,3960,0,0.2551,237641.37,aci_fiscal_heavy
2023,NL,low_quality_student,955,0,0.2551,-211205.93,aci_fiscal_heavy
2023,NL,low_wage_worker,3135,0,0.2551,-180555.42,aci_fiscal_heavy
2023,NL,refugee,1155,3427,0.2551,-439889.84,aci_fiscal_heavy
2023,NS,family_class,1170,0,0.3717,-133783.0,aci_fiscal_heavy
2023,NS,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,NS,high_quality_student,11685,0,0.3717,99711.36,aci_fiscal_heavy
2023,NS,high_wage_worker,13690,0,0.3717,412526.93,aci_fiscal_heavy
2023,NS,in_canada_transition,8660,0,0.3717,237641.37,aci_fiscal_heavy
2023,NS,low_quality_student,4705,0,0.3717,-211205.93,aci_fiscal_heavy
2023,NS,low_wage_worker,7870,0,0.3717,-180555.42,aci_fiscal_heavy
2023,NS,refugee,1585,3427,0.3717,-439889.84,aci_fiscal_heavy
2023,NT,family_class,50,0,,-133783.0,aci_fiscal_heavy
2023,NT,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,NT,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2023,NT,high_wage_worker,230,0,,412526.93,aci_fiscal_heavy
2023,NT,in_canada_transition,145,0,,237641.37,aci_fiscal_heavy
2023,NT,low_quality_student,20,0,,-211205.93,aci_fiscal_heavy
2023,NT,low_wage_worker,140,0,,-180555.42,aci_fiscal_heavy
2023,NT,refugee,0,3427,0.5,-439889.84,aci_fiscal_heavy
2023,NU,family_class,0,0,0.5,-133783.0,aci_fiscal_heavy
2023,NU,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,NU,high_quality_student,0,0,0.5,99711.36,aci_fiscal_heavy
2023,NU,high_wage_worker,30,0,,412526.93,aci_fiscal_heavy
2023,NU,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2023,NU,low_quality_student,0,0,0.5,-211205.93,aci_fiscal_heavy
2023,NU,low_wage_worker,80,0,,-180555.42,aci_fiscal_heavy
2023,NU,refugee,5,3427,,-439889.84,aci_fiscal_heavy
2023,ON,family_class,56125,0,0.4288,-133783.0,aci_fiscal_heavy
2023,ON,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,ON,high_quality_student,302230,0,0.4288,99711.36,aci_fiscal_heavy
2023,ON,high_wage_worker,294435,0,0.4288,412526.93,aci_fiscal_heavy
2023,ON,in_canada_transition,72885,0,0.4288,237641.37,aci_fiscal_heavy
2023,ON,low_quality_student,71715,0,0.4288,-211205.93,aci_fiscal_heavy
2023,ON,low_wage_worker,135545,0,0.4288,-180555.42,aci_fiscal_heavy
2023,ON,refugee,48290,3427,0.4288,-439889.84,aci_fiscal_heavy
2023,PE,family_class,130,0,,-133783.0,aci_fiscal_heavy
2023,PE,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,PE,high_quality_student,1900,0,,99711.36,aci_fiscal_heavy
2023,PE,high_wage_worker,3265,0,,412526.93,aci_fiscal_heavy
2023,PE,in_canada_transition,3205,0,,237641.37,aci_fiscal_heavy
2023,PE,low_quality_student,1260,0,,-211205.93,aci_fiscal_heavy
2023,PE,low_wage_worker,2285,0,,-180555.42,aci_fiscal_heavy
2023,PE,refugee,165,3427,,-439889.84,aci_fiscal_heavy
2023,QC,family_class,10300,0,0.4434,-133783.0,aci_fiscal_heavy
2023,QC,francophone_pr,5366,206,0.4434,444285.46,aci_fiscal_heavy
2023,QC,high_quality_student,61670,0,0.4434,99711.36,aci_fiscal_heavy
2023,QC,high_wage_worker,107365,0,0.4434,412526.93,aci_fiscal_heavy
2023,QC,in_canada_transition,0,0,0.5,237641.37,aci_fiscal_heavy
2023,QC,low_quality_student,19280,0,0.4434,-211205.93,aci_fiscal_heavy
2023,QC,low_wage_worker,75315,0,0.4434,-180555.42,aci_fiscal_heavy
2023,QC,refugee,6315,3427,0.4434,-439889.84,aci_fiscal_heavy
2023,SK,family_class,2265,0,0.4697,-133783.0,aci_fiscal_heavy
2023,SK,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,SK,high_quality_student,8875,0,0.4697,99711.36,aci_fiscal_heavy
2023,SK,high_wage_worker,12250,0,0.4697,412526.93,aci_fiscal_heavy
2023,SK,in_canada_transition,20970,0,0.4697,237641.37,aci_fiscal_heavy
2023,SK,low_quality_student,3490,0,0.4697,-211205.93,aci_fiscal_heavy
2023,SK,low_wage_worker,5720,0,0.4697,-180555.42,aci_fiscal_heavy
2023,SK,refugee,1530,3427,0.4697,-439889.84,aci_fiscal_heavy
2023,YT,family_class,80,0,,-133783.0,aci_fiscal_heavy
2023,YT,francophone_pr,0,206,0.5,444285.46,aci_fiscal_heavy
2023,YT,high_quality_student,105,0,,99711.36,aci_fiscal_heavy
2023,YT,high_wage_worker,860,0,,412526.93,aci_fiscal_heavy
2023,YT,in_canada_transition,710,0,,237641.37,aci_fiscal_heavy
2023,YT,low_quality_student,140,0,,-211205.93,aci_fiscal_heavy
2023,YT,low_wage_worker,240,0,,-180555.42,aci_fiscal_heavy
2023,YT,refugee,10,3427,,-439889.84,aci_fiscal_heavy
2024,AB,family_class,16840,105740,0.4133,-133783.0,aci_fiscal_heavy
2024,AB,francophone_pr,0,2783,0.5,444285.46,aci_fiscal_heavy
2024,AB,high_quality_student,25935,378075,0.4133,99711.36,aci_fiscal_heavy
2024,AB,high_wage_worker,48775,573990,0.4133,412526.93,aci_fiscal_heavy
2024,AB,in_canada_transition,23360,180780,0.4133,237641.37,aci_fiscal_heavy
2024,AB,low_quality_student,14555,149680,0.4133,-211205.93,aci_fiscal_heavy
2024,AB,low_wage_worker,56460,375290,0.4133,-180555.42,aci_fiscal_heavy
2024,AB,refugee,18460,51555,0.4133,-439889.84,aci_fiscal_heavy
2024,BC,family_class,17455,0,0.4538,-133783.0,aci_fiscal_heavy
2024,BC,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2024,BC,high_quality_student,71825,0,0.4538,99711.36,aci_fiscal_heavy
2024,BC,high_wage_worker,93605,0,0.4538,412526.93,aci_fiscal_heavy
2024,BC,in_canada_transition,27085,0,0.4538,237641.37,aci_fiscal_heavy
2024,BC,low_quality_student,32445,0,0.4538,-211205.93,aci_fiscal_heavy
2024,BC,low_wage_worker,68050,0,0.4538,-180555.42,aci_fiscal_heavy
2024,BC,refugee,9685,3682,0.4538,-439889.84,aci_fiscal_heavy
2024,MB,family_class,3550,0,,-133783.0,aci_fiscal_heavy
2024,MB,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2024,MB,high_quality_student,10625,0,,99711.36,aci_fiscal_heavy
2024,MB,high_wage_worker,16525,0,,412526.93,aci_fiscal_heavy
2024,MB,in_canada_transition,15870,0,,237641.37,aci_fiscal_heavy
2024,MB,low_quality_student,5215,0,,-211205.93,aci_fiscal_heavy
2024,MB,low_wage_worker,16815,0,,-180555.42,aci_fiscal_heavy
2024,MB,refugee,3600,3682,,-439889.84,aci_fiscal_heavy
2024,NB,family_class,760,0,0.3554,-133783.0,aci_fiscal_heavy
2024,NB,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2024,NB,high_quality_student,5365,0,0.3554,99711.36,aci_fiscal_heavy
2024,NB,high_wage_worker,11580,0,0.3554,412526.93,aci_fiscal_heavy
2024,NB,in_canada_transition,11395,0,0.3554,237641.37,aci_fiscal_heavy
2024,NB,low_quality_student,2945,0,0.3554,-211205.93,aci_fiscal_heavy
2024,NB,low_wage_worker,6240,0,0.3554,-180555.42,aci_fiscal_heavy
2024,NB,refugee,1045,3682,0.3554,-439889.84,aci_fiscal_heavy
2024,NL,family_class,275,0,0.3593,-133783.0,aci_fiscal_heavy
2024,NL,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
2024,NL,high_quality_student,2270,0,0.3593,99711.36,aci_fiscal_heavy
2024,NL,high_wage_worker,4075,0,0.3593,412526.93,aci_fiscal_heavy
2024,NL,in_canada_transition,4460,0,0.3593,237641.37,aci_fiscal_heavy
2024,NL,low_quality_student,1200,0,0.3593,-211205.93,aci_fiscal_heavy
2024,NL,low_wage_worker,3845,0,0.3593,-180555.42,aci_fiscal_heavy
2024,NL,refugee,785,3682,0.3593,-439889.84,aci_fiscal_heavy
2024,NS,family_class,1205,0,0.3711,-133783.0,aci_fiscal_heavy
2024,NS,francophone_pr,0,199,0.5,444285.46,aci_fiscal_heavy
